TIMESTAMP,DSWRF_SFC_0000,DSWRF_SFC_0001,DSWRF_SFC_0002,DSWRF_SFC_0003,DSWRF_SFC_0004,DSWRF_SFC_0005,DSWRF_SFC_0006,DSWRF_SFC_0007,DSWRF_SFC_0008,DSWRF_SFC_0009,DSWRF_SFC_0010,DSWRF_SFC_0011,DSWRF_SFC_0012,DSWRF_SFC_0013,DSWRF_SFC_0014,DSWRF_SFC_0015,DSWRF_SFC_0016,DSWRF_SFC_0017,DSWRF_SFC_0018,DSWRF_SFC_0019,DSWRF_SFC_0020,DSWRF_SFC_0021,DSWRF_SFC_0022,DSWRF_SFC_0023,DSWRF_SFC_0024,TCC_EATM_0000,TCC_EATM_0001,TCC_EATM_0002,TCC_EATM_0003,TCC_EATM_0004,TCC_EATM_0005,TCC_EATM_0006,TCC_EATM_0007,TCC_EATM_0008,TCC_EATM_0009,TCC_EATM_0010,TCC_EATM_0011,TCC_EATM_0012,TCC_EATM_0013,TCC_EATM_0014,TCC_EATM_0015,TCC_EATM_0016,TCC_EATM_0017,TCC_EATM_0018,TCC_EATM_0019,TCC_EATM_0020,TCC_EATM_0021,TCC_EATM_0022,TCC_EATM_0023,TCC_EATM_0024,VIS_SFC_0000,VIS_SFC_0001,VIS_SFC_0002,VIS_SFC_0003,VIS_SFC_0004,VIS_SFC_0005,VIS_SFC_0006,VIS_SFC_0007,VIS_SFC_0008,VIS_SFC_0009,VIS_SFC_0010,VIS_SFC_0011,VIS_SFC_0012,VIS_SFC_0013,VIS_SFC_0014,VIS_SFC_0015,VIS_SFC_0016,VIS_SFC_0017,VIS_SFC_0018,VIS_SFC_0019,VIS_SFC_0020,VIS_SFC_0021,VIS_SFC_0022,VIS_SFC_0023,VIS_SFC_0024,time_of_day_cos,time_of_day_sin,time_of_year_cos,time_of_year_sin,SOLARRADIATION_0003
'2018-06-30 00:00:00+00:00',48,0,0,0,0,0,0,0,0,0,0,21,89,179,470,763,855,674.003052,642.245544,384.944397,794.798828,670.030701,371.46936,219,87,0,0,0,0,0,0,0,0,48,93,100,100,100,100,88,20,53,99,90,98,43,28,51,36,13,24100,24100,24100,24100,24100,24100,24100,24100,18300,200,0,0,0,100,24100,17700,14500,10800,7500,13200,22800,24100,24100,20900,23700,1,0,-0.986658,-0.162807,0
'2018-06-30 06:00:00+00:00',0,0,0,0,0,13.900001,63.600002,130,222,513.076782,902,974.050964,880.238342,505.948486,308.255279,307.060394,256,148,43,0,0,0,0,0,0,0,10,36,59,99,100,100,100,100,93,3,23,75,100,100,100,100,100,100,91,100,85,32,65,66,24100,24100,24100,18300,1800,0,0,0,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.985948,-0.167052,2.69
'2018-06-30 12:00:00+00:00',272,412,609,776,890.13031,891.020996,599.32959,414.247864,292.960663,207.159149,133,89,33,0,0,0,0,0,0,0,0,0,0,9.900001,38,0,7,0,0,15,78,100,100,100,100,100,100,92,92,91,92,43,41,55,86,93,100,100,100,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,21200,23600,18400,10000,8500,2600,2000,2400,1600,24100,-1,0,-0.98522,-0.171293,495
'2018-06-30 18:00:00+00:00',663.742371,460.424133,366,331,174,97,31,0,0,0,0,0,0,0,0,0,0,8.3,35,169,307,661,505.002075,268.468048,44.934319,94,100,99,100,100,91,93,99,80,91,79,44,54,73,73,77,98,100,100,71,64,45,66,62,86,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,23900,24100,23000,21200,19600,20100,22800,22800,-0,-1,-0.984474,-0.175531,622.7
'2018-07-01 00:00:00+00:00',36,0,0,0,0,0,0,0,0,0,0,29.1,109,178,514,586.562805,513.636841,652.119812,613.188721,642.981995,782.533264,517.066528,234,57,15,22,16,4,32,29,18,35,2,16,30,47,45,57,68,37,54,97,100,81,77,47,55,64,69,85,24100,24100,24100,23500,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,18000,10100,8500,13300,9800,12200,13200,17000,18000,24100,24100,1,-0,-0.983709,-0.179767,1.35
'2018-07-01 06:00:00+00:00',0,0,0,0,0,15,81,266,395,558.129456,629.822693,694.348938,719.726868,671.256165,498.213348,340.618805,74.067558,104,61,0,0,0,0,0,0,32,58,90,79,91,97,98,100,87,69,89,90,90,79,87,63,56,46,33,22,28,41,34,31,22,24100,24100,24100,24100,17600,23700,24100,23100,15100,11800,12400,16400,21600,14900,10000,7400,22500,23000,24100,24100,24100,24100,24100,24100,24100,-0,1,-0.982927,-0.183998,1.35
'2018-07-01 12:00:00+00:00',49,87,142,464,816.246765,683.002502,129.648636,109.279671,112.878082,155.601807,188,95,72,0,0,0,0,0,0,0,0,0,0,9,48,100,100,100,99,57,60,85,93,94,70,77,59,24,60,50,35,39,39,49,50,54,91,99,100,100,22200,24100,24100,12700,11700,13400,17700,23600,24100,23900,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,8300,200,0,0,100,-1,0,-0.982126,-0.188227,268.4
'2018-07-01 18:00:00+00:00',845,156,68.489975,107.155113,157.442627,201,68,0,0,0,0,0,0,0,0,0,0,31,121,199,493,762,901.424622,964.985107,980.029541,49,91,87,94,84,55,48,32,36,40,45,41,17,25,10,10,31,62,85,76,56,20,9,15,14,11100,9300,13500,10600,9400,9500,8800,22900,24100,24100,24100,24100,24100,24100,24100,24100,19000,16000,300,15900,17600,23500,24100,24100,24100,-0,-1,-0.981306,-0.192452,371.4
'2018-07-02 00:00:00+00:00',46,0,0,0,0,0,0,0,0,0,0,10.7,56,116,183,297,872.860901,956.634277,965.934753,865.360779,745.170654,635.016724,246.028885,134,52,14,55,59,46,19,6,35,47,83,100,100,100,100,100,100,100,40,47,46,78,78,59,63,70,46,23400,24100,24100,24100,24100,24100,18300,17600,0,0,0,0,0,0,100,100,24100,24100,24100,22200,14900,11400,10600,9000,9000,1,-0,-0.980469,-0.196673,2.69
'2018-07-02 06:00:00+00:00',0,0,0,0,0,6.8,39,103,324,719,803.010376,926.550049,927.135132,823.060059,741.476868,583.123718,411.1922,51,8,0,0,0,0,0,0,87,91,99,100,100,100,100,100,100,44,54,64,71,83,76,65,85,93,95,85,54,24,45,34,23,3400,200,200,200,100,100,100,6800,18200,24100,24100,24100,21300,22300,22500,17200,10800,7600,5900,4900,6900,20600,24100,24100,24100,0,1,-0.979614,-0.200891,2.59
'2018-07-02 12:00:00+00:00',57,161,366,708,743.001221,809.254272,771.951904,677.328979,462.716309,166.110596,79,148,23,0,0,0,0,0,0,0,0,0,0,35.799999,202,100,100,100,61,64,72,57,70,78,87,100,97,91,67,92,69,52,65,78,79,78,64,37,33,52,24100,24100,22400,16200,14600,17800,16700,19300,24100,20500,7100,14400,18100,5700,6500,8200,9700,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.97874,-0.205104,324.2
'2018-07-02 18:00:00+00:00',507.140625,574.928589,468.744202,301.752289,212,101,27,0,0,0,0,0,0,0,0,0,0,35.100002,208,407,476,774,914.106018,985.177246,989.099915,100,100,100,100,100,81,99,75,100,100,85,72,87,89,74,64,72,57,28,39,98,40,0,0,0,20600,11800,12600,11000,14200,23300,24100,24100,24100,24100,24100,24100,19000,10700,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,-1,-0.977848,-0.209315,442.2
'2018-07-03 00:00:00+00:00',47,0,0,0,0,0,0,0,0,0,0,34.400002,149,411,567,787,912,983,988,904,699,494.016022,251,126,34,0,13,17,42,100,100,100,100,99,72,10,32,92,9,2,0,0,0,38,58,58,77,93,88,100,24100,23000,15600,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.976938,-0.213521,0
'2018-07-03 06:00:00+00:00',0,0,0,0,0,27.1,91,186,463,784.062378,908,978.331116,929.001709,823.173584,461.16037,374.296509,251,172,90,0,0,0,0,0,0,16,11,3,0,32,63,100,100,92,4,0,0,30,61,72,70,54,47,19,5,58,31,100,100,100,24100,24100,24100,24100,18400,18300,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,3600,0,1,-0.976011,-0.217723,1.35
'2018-07-03 12:00:00+00:00',203,370,608,783,906.235962,976.194641,822.681702,611.707947,501.974701,441.610168,469.331696,258,85,0,0,0,0,0,0,0,0,0,0,12.1,64,42,4,0,0,0,0,79,85,86,89,29,6,39,100,100,100,47,22,18,22,62,100,100,100,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.975065,-0.221922,734.1
'2018-07-03 18:00:00+00:00',963.155151,916,739.036194,605.312744,456.037231,288,92,0,0,0,0,0,0,0,0,0,0,10.400001,54,129,260,717,907.258362,973.696289,815.995056,0,61,55,34,0,0,0,72,100,80,26,82,94,59,63,71,94,100,100,100,100,65,0,9,79,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,9500,24100,24100,24100,7700,18400,18300,200,100,200,24100,24100,24100,24100,24100,-0,-1,-0.9741,-0.226116,618.6
'2018-07-04 00:00:00+00:00',41,0,0,0,0,0,0,0,0,0,0,21.4,172,413,612,781,904,946.101502,570.647339,405.594238,416.03479,443.265533,92,194,89,67,64,62,16,46,35,9,11,9,20,18,22,32,32,19,12,0,58,84,100,100,78,92,51,18,24100,24100,24100,24100,24100,22600,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,0,-0.973118,-0.230306,0
'2018-07-04 06:00:00+00:00',0,0,0,0,0,33.299999,183,357,570,769,903.023438,976,757.43866,519.820923,561.841797,655.751709,456.492615,158,11,0,0,0,0,0,0,3,7,41,43,44,44,43,30,2,0,0,0,80,100,67,29,29,59,84,24,50,92,39,38,50,24100,24100,17800,17600,17600,17600,17600,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,20800,9300,12100,5300,24100,18400,18300,-0,1,-0.972118,-0.234491,0
'2018-07-04 12:00:00+00:00',271,417,596,777,904,981,955,527.290527,496.962647,414.067993,43.940617,194,15,0,0,0,0,0,0,0,0,0,0,33.299999,181.900009,0,0,8,0,1,0,49,100,78,72,98,59,65,38,24,9,22,56,84,99,92,58,36,44,46,24100,24100,24100,14600,24000,24100,24100,24100,24100,24100,9500,9100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.9711,-0.238673,748.7
'2018-07-04 18:00:00+00:00',978,884.138245,746.721924,327.013306,195.101074,108,39,0,0,0,0,0,0,0,0,0,0,36,162.100006,350,595,788.156982,910.25592,648.087891,634.943481,0,53,66,90,100,100,84,20,47,44,13,50,100,40,65,11,30,41,74,41,21,1,24,77,96,24100,24100,24100,24100,24100,24100,24100,24100,13700,18700,21100,24100,24100,24100,24100,24100,24100,22500,22400,24100,24100,24100,24100,24100,24100,-0,-1,-0.970064,-0.24285,522.4
'2018-07-05 00:00:00+00:00',47,0,0,0,0,0,0,0,0,0,0,37.5,211.900009,417,607,765.552856,808.375061,738.496033,840.37207,708.080322,595.034973,457.09436,299.285644,244,67,0,13,37,2,0,0,0,0,0,0,0,0,0,0,0,24,45,66,71,68,66,68,49,29,23,24100,24100,7200,23300,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,21200,12600,10100,22500,1,-0,-0.96901,-0.247022,0
'2018-07-05 06:00:00+00:00',0,0,0,0,0,9,48,114,231,716.018127,904.236145,934.68811,770.289978,727.389954,492.10321,446.180328,328.795105,147,40,0,0,0,0,0,0,35,48,87,98,100,100,100,100,100,60,17,47,82,91,79,90,79,90,87,71,16,13,25,70,33,24100,18300,2600,1800,100,100,100,200,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,22700,0,1,-0.967938,-0.25119,0
'2018-07-05 12:00:00+00:00',180,268,456,691,712,610.03949,572.437561,617.387878,779.629883,628.309998,372.519745,156,54,0,0,0,0,0,0,0,0,0,0,31.5,178,93,100,69,86,79,83,100,100,83,39,70,75,71,18,0,6,13,26,1,27,64,80,67,44,27,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,20300,18400,18000,-1,-0,-0.966848,-0.255353,436.5
'2018-07-05 18:00:00+00:00',913.439148,691.041382,436.689026,462.313995,242.374466,73,11,0,0,0,0,0,0,0,0,0,0,11.8,183.600006,413,608,759.276856,795.185913,841.227417,768.609863,54,100,98,91,98,99,99,66,83,100,85,86,27,29,19,19,53,61,41,22,10,65,55,46,91,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,22500,22400,24100,24100,14900,8500,10000,11400,-0,-1,-0.96574,-0.259512,390.5
'2018-07-06 00:00:00+00:00',47,0,0,0,0,0,0,0,0,0,0,36.400002,206.400009,410,595,759,901.313293,970.162231,878.441956,540.431213,329.990082,248.505814,209.02919,126,61,0,16,21,56,55,51,45,98,98,88,69,10,14,3,24,40,11,30,54,96,84,100,100,99,74,24100,24100,24100,22000,10600,14300,23500,24100,24100,24100,24100,24100,24100,22800,19800,22800,24100,24100,24100,24100,24100,14300,6100,14900,20700,1,-0,-0.964614,-0.263665,0
'2018-07-06 06:00:00+00:00',0,0,0,0,0,18.800001,105.900002,210,439,779.209228,902.921448,969.730103,679.469727,526.683594,332.032806,251.891342,152,86,20,0,0,0,0,0,0,6,20,43,61,90,91,93,92,72,2,1,26,95,100,100,100,93,80,72,73,79,90,95,100,100,24100,18400,17600,3000,0,0,0,0,17700,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,10700,4400,6900,7100,24100,0,1,-0.963471,-0.267814,5.39
'2018-07-06 12:00:00+00:00',268.100006,417,616,785,890.057983,973.245422,994.047791,937.092102,834.795288,671.110779,411.471649,153,25,0,0,0,0,0,0,0,0,0,0,16.300001,54.200001,0,0,0,0,0,13,0,8,14,12,48,43,81,86,97,96,98,84,89,87,90,93,95,99,96,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,4300,2300,3300,4700,4800,10300,24100,24100,24100,22900,-1,0,-0.962309,-0.271958,753.1
'2018-07-06 18:00:00+00:00',980.125671,813,388.515808,208.612854,240.086121,122,35,0,0,0,0,0,0,0,0,0,0,26.6,66.900002,115,312,630.016846,870.551636,859.810059,704.379639,5,58,100,100,81,83,94,95,100,100,42,68,97,99,100,100,100,73,91,99,94,59,46,57,74,24100,24100,24100,24100,24100,24100,24100,24100,24100,19700,19100,18700,21100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.96113,-0.276097,347.1
'2018-07-07 00:00:00+00:00',37,0,0,0,0,0,0,0,0,0,0,17.300001,92.099998,181,408,717,797.426514,935.674377,611.384582,539.710022,473.749329,447.126953,285.010651,151,46,94,99,100,100,95,96,99,99,98,92,65,54,83,97,77,28,55,78,87,93,100,96,66,46,74,24100,24100,24100,24100,24100,24100,24100,24100,18600,18400,24100,8300,8300,22900,15500,19300,19000,20300,16500,11400,7900,9400,13900,14500,11000,1,0,-0.959933,-0.280231,0
'2018-07-07 06:00:00+00:00',0,0,0,0,0,6.1,32.400002,73,124,214,490,765.054688,972,901,669.331665,439.359558,291.528259,154,39,0,0,0,0,0,0,57,93,100,100,100,100,100,100,100,100,97,67,22,48,68,73,100,82,91,82,84,100,100,100,100,24100,24100,17700,1800,17700,18300,19000,24100,24100,10900,13500,23400,22900,21100,15000,16300,13100,10700,8100,7000,2800,3400,9900,22700,24100,0,1,-0.958718,-0.284359,1.34
'2018-07-07 12:00:00+00:00',249.5,406,602,746,738,720.522278,687.687683,633.142029,629.467834,562.658081,466.847473,283,88,0,0,0,0,0,0,0,0,0,0,10.1,58.600002,21,20,12,17,58,87,84,80,63,57,11,14,0,0,0,38,73,100,100,100,100,100,100,100,100,24100,24100,24100,9100,9200,8500,9100,10100,13800,14200,21900,24100,24100,24100,24100,24100,24100,24100,24000,17700,24100,24100,24100,24100,24100,-1,0,-0.957485,-0.288482,601
'2018-07-07 18:00:00+00:00',783.238037,743.271912,760.393494,504.20047,227.270294,73,74,0,0,0,0,0,0,0,0,0,0,5.7,34.299999,67,141,285.476715,409.230011,775.239746,973.141113,83,92,70,60,89,70,37,17,26,81,89,79,99,96,100,100,100,100,100,100,100,83,64,45,46,17000,12800,13900,10100,9900,15500,24100,24100,24100,24100,24100,23900,24100,24100,23900,23900,23100,24100,24100,24100,24100,24100,23900,23900,24100,-0,-1,-0.956235,-0.2926,265
'2018-07-08 00:00:00+00:00',31,0,0,0,0,0,0,0,0,0,0,2.7,13.5,31,62,97.394623,290.051727,861.950745,975,933.044617,827.204041,674.115478,482.098816,276,84,22,32,29,57,61,83,99,100,100,100,100,100,100,100,100,100,100,87,13,3,0,0,3,3,3,24100,23400,21200,20800,12300,19800,24100,24100,24100,9100,19900,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.954967,-0.296713,4.04
'2018-07-08 06:00:00+00:00',0,0,0,0,0,8.3,39,65,81,188,690,971.059326,977.876343,924.076416,827.68335,653.186523,484.393555,284,88,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,84,9,0,10,6,16,15,0,0,0,0,0,0,7,7,17400,24100,24100,24100,23900,24100,24100,21800,23800,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,1,-0.953681,-0.30082,2.69
'2018-07-08 12:00:00+00:00',19,47,149,348,788.197388,970.149536,983.180664,934.677918,828.678467,676.090454,490.247406,285,89,0,0,0,0,0,0,0,0,0,0,35.299999,215,100,100,100,92,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,-0,-0.952378,-0.304921,340.4
'2018-07-08 18:00:00+00:00',506.180939,917.226257,822.79834,675.294617,489.587433,283,88,0,0,0,0,0,0,0,0,0,0,34.900002,213,420,621,792.112732,907.09552,993.083313,978.22821,82,33,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.951057,-0.309017,546.6
'2018-07-09 00:00:00+00:00',46,0,0,0,0,0,0,0,0,0,0,34.799999,213,420,620,793,921.103516,996.518677,1009.827759,961.90448,856.00592,699.785339,508,295,93,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.949718,-0.313107,0
'2018-07-09 06:00:00+00:00',0,0,0,0,0,34.900002,213,419,618,788.106628,913.244385,987.568603,994.524231,938.891113,819.805664,685.900024,488.40979,281,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,15,63,27,0,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.948362,-0.317191,1.33
'2018-07-09 12:00:00+00:00',268,418,617,788.044922,910.59729,987.02533,978.200317,898.713013,820.888245,658.906738,488.115936,261,90,0,0,0,0,0,0,0,0,0,0,34.600002,216,0,0,0,0,0,0,0,47,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.946988,-0.32127,709.8
'2018-07-09 18:00:00+00:00',827.326477,915.656433,770.369751,684,470.208069,290,91,0,0,0,0,0,0,0,0,0,0,35.200001,217.900009,431,635,809.924377,936.57605,1007.307312,1015.283875,57,27,28,16,10,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,-1,-0.945596,-0.325342,570.9
'2018-07-10 00:00:00+00:00',48,0,0,0,0,0,0,0,0,0,0,35.400002,217,425,625,798.12854,924.528809,995.748718,999.610168,880.015259,687.216858,668.709351,478.188995,248,35,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20,24,51,48,41,26,40,61,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.944188,-0.329408,0
'2018-07-10 06:00:00+00:00',0,0,0,0,0,29.5,184.699997,389,624,795.918945,920.387695,992.607178,995.489441,801.451477,513.057739,375.474121,273,181,51,0,0,0,0,0,0,0,3,10,31,44,54,46,33,0,0,0,0,29,64,97,94,83,42,42,42,41,47,51,40,12,24100,24100,24100,18300,17600,17600,17600,18300,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.942761,-0.333469,4.04
'2018-07-10 12:00:00+00:00',274,425,626,798.141174,921.778625,994.401611,994.352722,950.252563,701.648987,652.354187,372.425995,155,33,0,0,0,0,0,0,0,0,0,0,32,207,0,0,0,3,0,0,0,0,27,29,48,68,86,50,43,69,53,76,30,14,14,3,3,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.941317,-0.337523,717.1
'2018-07-10 18:00:00+00:00',994.281494,714.239014,681.554565,616.029236,431.904541,192,48,0,0,0,0,0,0,0,0,0,0,32,204,409,605,774.034607,898.304321,959,742.117127,0,70,62,41,41,44,40,51,83,99,100,96,88,65,50,19,0,3,3,0,0,0,7,38,84,24100,24100,24100,24100,24100,24100,24100,24100,24100,12500,14700,23200,22900,19900,23100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.939856,-0.341571,657.4
'2018-07-11 00:00:00+00:00',46,0,0,0,0,0,0,0,0,0,0,32.100002,208,413,611,780.365051,904,920,837,472.517853,304,215,214,278,77,0,7,45,64,39,17,3,0,0,0,0,0,0,0,0,0,0,47,76,96,100,95,91,40,43,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.938377,-0.345612,1.35
'2018-07-11 06:00:00+00:00',0,0,0,0,0,31.5,205.199997,411,609,779,904,962.264221,948.951599,818.343994,492.164459,413.538147,276,146,58,0,0,0,0,0,0,0,13,14,14,11,12,11,3,0,0,0,0,50,86,84,84,81,81,62,43,30,80,100,100,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,1,-0.936881,-0.349647,2.69
'2018-07-11 12:00:00+00:00',263,411,610,779.741516,903.284546,975.942078,985.299194,929.952637,698.855408,578.418457,209,84,16,0,0,0,0,0,0,0,0,0,0,11.3,67.200005,0,0,0,0,0,0,13,59,71,74,94,94,96,94,97,87,86,71,58,76,63,73,76,93,93,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,20500,19100,17900,18200,18100,18300,17700,1800,0,0,0,-1,0,-0.935368,-0.353676,703.8
'2018-07-11 18:00:00+00:00',977.179932,927,742,382,183,76,15,0,0,0,0,0,0,0,0,0,0,25,181,403,587,754,890.823181,770.134155,494.19455,0,38,58,58,87,88,98,100,100,93,100,93,51,38,72,65,59,60,58,36,6,8,10,68,94,24100,24100,24100,24100,24100,24100,24100,24100,11700,4700,1400,2400,23700,24100,24100,17300,17700,18300,18300,24100,24100,24100,24100,24100,24100,-0,-1,-0.933837,-0.357698,752.2
'2018-07-12 00:00:00+00:00',44,0,0,0,0,0,0,0,0,0,0,29.9,130.600006,308,581,747.000122,882.735962,818.409424,936.621826,721.499084,735,665.133362,482,269,76,0,0,0,8,39,85,98,88,41,18,1,8,19,23,14,48,33,84,47,100,80,18,29,36,7,24100,24100,21700,19700,15300,21900,24100,24100,24100,24100,24100,24100,24100,24100,24100,17100,16100,13800,13900,13600,16600,22100,14100,24100,23400,1,-0,-0.932289,-0.361714,0
'2018-07-12 06:00:00+00:00',0,0,0,0,0,30.300001,203,399,585,426,507.115784,834.046143,433.466065,311.673523,346.831909,408.468567,375.023529,248,64,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,34,37,66,100,100,97,74,65,43,61,99,97,67,88,84,60,24100,23600,24100,24100,24100,24100,24100,24100,24100,24100,24100,23700,11000,7800,6800,8400,8900,12900,15800,15500,14300,14100,23200,24100,23600,0,1,-0.930724,-0.365723,0
'2018-07-12 12:00:00+00:00',260.700012,409,606,774.087158,896.998047,924.200623,804.724426,594.976685,467.372253,306.057373,142.273682,62,17,0,0,0,0,0,0,0,0,0,0,9.900001,22,0,0,0,0,5,22,47,97,87,88,89,99,98,100,100,92,86,57,72,58,48,45,53,62,69,24100,24100,24100,24100,24100,18500,16100,12100,20300,20200,20800,20800,20900,21300,10400,9600,9700,10200,15400,24100,24100,18300,17700,17700,17700,-1,-0,-0.929141,-0.369725,640.4
'2018-07-12 18:00:00+00:00',816,913.035889,648.054504,288,188.007568,87,24,0,0,0,0,0,0,0,0,0,0,18.700001,140,186,292,645.787842,862.241211,898.687805,971.059998,19,25,67,100,100,100,100,100,100,100,100,100,100,100,88,100,92,84,68,45,20,60,31,31,37,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,20700,8300,10100,18300,21500,0,-1,-0.927542,-0.37372,660.4
'2018-07-13 00:00:00+00:00',43,0,0,0,0,0,0,0,0,0,0,28.6,199,396,599,769,787.736023,545.264709,456.342011,526.478149,160.251678,53.097668,44.082878,38,12,3,3,1,54,74,17,1,23,16,3,8,30,33,26,11,22,43,95,99,100,92,100,100,100,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,19000,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.925925,-0.377708,2.67
'2018-07-13 06:00:00+00:00',0,0,0,0,0,27,130,259,501,756,855,861.343079,868.020752,729.078369,734.132568,595.022339,328,167,66,0,0,0,0,0,0,0,9,59,57,27,35,55,62,45,15,34,86,86,85,90,51,57,53,55,63,66,92,85,71,56,24100,24100,24100,24100,24100,24100,22400,6100,19500,19500,21900,21900,16000,16300,15400,18800,12700,12600,8100,11600,24100,24100,24100,24100,24100,0,1,-0.924291,-0.381689,2.69
'2018-07-13 12:00:00+00:00',245,392,588,749.998047,868.499817,914.088623,941.928345,792.020386,657.501221,536.917236,380,213,83,0,0,0,0,0,0,0,0,0,0,6.1,40,40,31,33,10,23,42,46,86,56,64,57,66,22,1,0,10,18,36,39,76,56,75,97,99,100,24100,24100,18600,14400,16400,14300,13800,16500,15500,19500,17900,15200,22800,18600,16200,11400,11800,20100,15400,24100,24100,24100,24100,18100,19000,-1,0,-0.92264,-0.385663,698.8
